t,net_profit,total_reward,total_revenue,total_waiting_cost,total_travel_cost,total_trips,total_requests,total_exit_cost,reward_period_0,profit_period_0,reward_period_1,profit_period_1,reward_period_2,profit_period_2,reward_period_3,profit_period_3,reward_period_4,profit_period_4,reward_period_5,profit_period_5,reward_period_6,profit_period_6,reward_period_7,profit_period_7
6759.331666666667,40006.77468205482,335338.6137869845,1022458.1599999791,346449.66209711425,96674.28328294586,174338,307753,243995.60083289814,-22593.57101812539,4090.6814080017407,-38938.27423298103,1787.5507980371374,21857.747692274006,3504.4887579004917,66009.89433217561,4335.284427029267,65860.7602108188,5205.4549934037805,105838.89663907317,5257.4323432772035,91795.61534328986,8030.139030619155,45507.544820416166,7795.742923797847
6879.3325,42179.60428648026,370171.898355149,1087111.849999982,360806.1794448995,101428.42167573198,182557,322161,254705.35052415662,-20209.825661911887,4269.982964677056,-41676.751387578755,1974.0959296647288,23490.498052383766,3941.488351025936,70748.90528744315,4898.5963963273125,71437.15758133346,5606.377089523918,116639.93718523155,5374.870135355623,98005.38156380222,8253.71888873003,51736.59573439706,7860.474531189144
6927.332516556291,43906.38498888246,385291.5289949696,1126715.65999998,372076.7509928051,105203.50982218195,188645,331400,264143.87018997764,-21566.42222293437,4401.978682330884,-42469.81540789586,2054.432673312224,25250.30003393094,4076.117895816643,73710.66067964489,5109.151134612914,75073.32055693978,5873.176965451281,122520.45268823215,5642.999054257041,100004.58340178116,8616.719536270419,52768.44926521728,8131.809046845484
7047.3533333333335,45713.0326971956,393299.1745175517,1153966.9699999844,382154.2322192954,107879.89398547013,192702,336843,270633.6692776167,-22377.148548063968,4452.261147029207,-43270.262675862396,2132.437750306677,26068.911256807973,4209.141823673153,74648.18875607553,5236.769899600283,76067.17806895028,6142.083155393663,126372.37447288391,6164.917812853701,102369.85263342435,9048.050425388406,53420.08055328361,8327.370682966204
7095.354810199789,48370.419513928355,404051.7914046463,1194476.4399999792,397473.8875472722,111663.32930029376,199592,346322,281287.4317477203,-23479.118894362153,4588.181498647515,-44003.700069669256,2255.254660964352,27173.15326074079,4432.542472731474,77003.36677321112,5560.483347981571,78376.09946788571,6611.0424156983,130494.6751547681,6667.921470453792,104499.7987886385,9554.743453235411,53987.516923377756,8700.250194233156
7215.3375,49931.19942921754,409486.01502094115,1217822.6399999843,406894.8333125726,114003.22993178773,203628,351571,287438.56173462543,-25258.914768728682,4668.802380415277,-44929.63537242834,2372.269646686423,28198.085905647444,4613.380697093241,78255.20055162783,5684.080936175229,79897.03175732517,6740.727138565568,132780.9940834175,6859.169061135574,106115.58474935303,9973.567997816815,54427.66811467271,9019.20157134762
7263.3388888888885,52192.4556457479,422980.20389930095,1258621.5199999784,420337.91541594936,117770.68582719557,210625,361571,297532.7148574804,-26345.45029591129,4820.697227357331,-45474.555898897255,2499.318264138802,30397.914386073273,4782.619941730592,80578.36283271629,5835.853058579044,82800.10105965268,6983.361407012928,137738.10407160767,7231.2250062912635,108349.08595845982,10594.646594598746,54936.641785540414,9444.734146058749
7383.336111111111,53349.338279331714,431712.91153947223,1283383.6699999748,427633.0519535911,119912.627862421,214857,367307,304125.07864444185,-27465.918179442782,4923.941275520051,-46388.51878250108,2556.2504857917747,31348.506263554053,4912.069861399842,82322.9322409969,5950.9960342944005,84626.89650529703,7132.1679073452815,140981.50321438874,7448.097737568027,110402.27178345769,10837.961516845004,55885.23849365995,9587.853460587492
7431.336388888889,54942.61616472943,449182.39832125395,1323036.2399999904,437259.5572320279,122804.02512637037,221849,377676,313790.25932027184,-27964.281647450753,4980.029356668607,-46647.05769357449,2630.4689000807575,33733.727935863644,4980.463206469402,86211.08532323827,6101.283773761659,87867.1909968287,7318.508410070594,145331.78962593223,7688.296949888276,112962.7351088378,11404.624756499907,57687.20867151186,9838.940811311199
2079.317068461231,2376.5867331146933,18122.97129760811,49337.74999999931,18326.571669401765,3454.9186325550054,6359,8836,9433.288400435462,599.5715914477438,289.1632759719722,-89.8091620795158,73.43017377925514,264.9417096131179,57.60700762419338,3388.93934216289,152.93915152188384,3282.126618790843,267.2651474327276,3655.5113518434223,338.52028099212305,5201.369049975111,554.912177593922,1820.3207958540697,642.7495181985971
